Ax,Ay,Az,time
1.8,8.83,2.27,2.340294312
3.81,7.37,5.43,2.375398727
4.91,7.01,7.38,2.410503141
2.08,7.96,6.85,2.445607556
-0.15,7.18,4.85,2.480711971
-0.68,5.81,6.33,2.515816385
0.67,8.91,7.1,2.5509208
1.04,9.66,6.35,2.586025215
-0.15,8.78,5.31,2.621129629
-0.28,8.69,4.52,2.656234044
0.16,8.02,5.24,2.691338459
1.73,8.52,5.89,2.726442873
2.97,8.56,5.7,2.761547288
2.37,8.18,5.61,2.796651703
1.6,8.19,5.08,2.831756117
1.67,8.06,5.59,2.866860532
1.86,7.04,6.32,2.901964947
1.95,6.68,7.09,2.937069361
1.05,6.31,6.63,2.972173776
0.83,5.91,8.15,3.007278191
0.14,6.2,9.52,3.042382605
-0.09,6.02,9.37,3.07748702
-0.71,5.17,8.51,3.112591435
-0.4,5.99,8.34,3.147695849
-0.19,4.94,10.89,3.182800264
-0.9,4.39,14.5,3.217904679
-0.68,4.29,8.5,3.253009093
-2.22,1.55,6.01,3.288113508
-4.14,2.35,6.48,3.323217923
-3.42,4.08,8.37,3.358322338
-2.12,4.31,11.65,3.393426752
-2.02,3.75,10.44,3.428531167
-2.34,3.51,8.24,3.463635582
-3.23,3.49,8.32,3.498739996
-4.55,3.94,8.3,3.533844411
-4.35,3.66,7.6,3.568948826
-2.77,3.68,8.48,3.60405324
-2.15,4.41,9.62,3.639157655
-2.67,4.21,8.83,3.67426207
-2.85,3.72,8.53,3.709366484
-2.81,3.91,8.79,3.744470899
-3.02,4.03,8.48,3.779575314
-2.91,3.96,8.83,3.814679728
-3.01,3.66,8.76,3.849784143
-3.16,3.63,8.65,3.884888558
-3.29,8.55,-4.51,0.413907786
-3.31,8.6,-4.6,0.449385596
-3.26,8.56,-4.48,0.484863406
-3.34,8.62,-4.54,0.520341216
-3.35,8.51,-4.49,0.555819026
-3.31,8.68,-4.57,0.591296836
-3.3,8.5,-4.4,0.626774647
-3.18,8.77,-4.5,0.662252457
-3.25,8.66,-4.37,0.697730267
-3.18,8.73,-4.71,0.733208077
-3.16,8.36,-4.52,0.768685887
-2.91,8.32,-4.65,0.804163698
-2.63,8.12,-4.51,0.839641508
-2.24,8.01,-4.59,0.875119318
-1.95,7.8,-4.72,0.910597128
-1.7,7.47,-4.65,0.946074938
-1.41,6.66,-4.55,0.981552749
-1.24,6.03,-4.13,1.017030559
-0.86,5.62,-4.34,1.052508369
-0.78,5.24,-4.26,1.087986179
-0.33,5.82,-4.74,1.123463989
-0.03,7.6,-5.05,1.158941799
0.13,7.18,-4.74,1.19441961
0.22,6.26,-4.61,1.22989742
0.22,8.58,-5.1,1.26537523
0.18,8.11,-4.5,1.30085304
0.47,7.53,-4.85,1.33633085
0.8,8.88,-5.79,1.371808661
0.54,8.61,-5.76,1.407286471
1.63,8.45,-4.09,1.442764281
1.47,9.34,-5.24,1.478242091
0.85,9.21,-6.34,1.513719901
1.88,7.81,-6.14,1.549197712
2.68,9.35,-7.12,1.584675522
3.82,10.5,-6.69,1.620153332
2.08,9.51,-7.3,1.655631142
2.88,8.1,-6.31,1.691108952
3.53,10.2,-5.99,1.726586762
2.8,9.37,-6.06,1.762064573
3.01,8.32,-6.56,1.797542383
3.17,8.24,-6.73,1.833020193
4.32,9.52,-7.28,1.868498003
3.91,7.9,-7.77,1.903975813
4.11,7.74,-7.75,1.939453624
4.55,8.79,-8.71,1.974931434
4.69,8.95,-8.14,2.010409244
5.79,9.54,-7.16,2.045887054
5.61,8.84,-6.09,2.081364864
5.77,9.24,-6.39,2.116842675
5.73,10.09,-6.34,2.152320485
4.58,7.9,-4.41,2.187798295
3.11,7.44,-4.47,2.223276105
2.6,7.79,-4.47,2.258753915
-0.13,5.69,-4.19,2.294231725
-1.02,6.91,-1.63,2.329709536
-1.65,8.72,-1.59,2.365187346
-0.92,10.31,3.63,2.400665156
1.12,12.43,5.5,2.436142966
-0.38,12.15,5.43,2.471620776
-1.48,11.52,1.53,2.507098587
-0.13,12.4,0.92,2.542576397
-1.48,10.02,0.94,2.578054207
-3.57,9.03,1.09,2.613532017
-2.64,9.07,2.77,2.649009827
-1.7,10.26,3.92,2.684487638
-1.85,9.52,4.34,2.719965448
-2.15,7.86,5.48,2.755443258
-2.37,7.41,5.99,2.790921068
-3.12,8.02,5.92,2.826398878
-3.15,7.18,6.81,2.861876688
-3.54,7.74,6.66,2.897354499
-2.43,8.78,6.06,2.932832309
-2.23,8.37,5.91,2.968310119
-1.96,8.79,5.67,3.003787929
-2.67,7.32,4.86,3.039265739
-2.11,7.27,5.62,3.07474355
-1.63,6.82,5.48,3.11022136
-2.4,7.21,4.91,3.14569917
-2.11,6.41,5.43,3.18117698
-2.85,5.11,8.46,3.21665479
-3.09,7.72,9.83,3.2521326
-3.28,7.69,8.89,3.287610411
-2.68,5.85,7.37,3.323088221
-2.01,6,6.11,3.358566031
-1.82,5.44,6.81,3.394043841
-1.49,5.01,6.81,3.429521651
-2.98,4.28,7.4,3.464999462
-6.38,3.21,10.17,3.500477272
-6.94,2.23,11.15,3.535955082
-5.56,2.51,8.2,3.571432892
-4.47,2.78,6.26,3.606910702
-3.41,1.99,6.67,3.642388513
-3.09,3.74,9.45,3.677866323
-3.88,2.93,11.87,3.713344133
-3.95,2.75,9.36,3.748821943
-3.88,3.22,7.87,3.784299753
-4.01,4.11,7.7,3.819777563
-4.62,3.24,8.17,3.855255374
-4.29,3.15,8.73,3.890733184
-3.71,3.49,8.53,3.926210994
-3.5,8.53,-4.4,0.415381625
-3.55,8.59,-4.41,0.450985764
-3.65,8.69,-4.47,0.486589903
-3.59,8.65,-4.41,0.522194043
-3.47,8.65,-4.34,0.557798182
-3.44,8.6,-4.38,0.593402321
-3.35,8.5,-4.45,0.62900646
-3.25,8.57,-4.43,0.6646106
-3.15,8.61,-4.39,0.700214739
-3.05,8.58,-4.43,0.735818878
-3.02,8.46,-4.48,0.771423017
-2.92,8.42,-4.6,0.807027157
-3.01,7.88,-4.51,0.842631296
-2.81,7.51,-4.27,0.878235435
-2.6,7.01,-4.04,0.913839575
-2.52,6.16,-3.65,0.949443714
-2.27,5.32,-3.14,0.985047853
-1.96,4.95,-2.89,1.020651992
-2.17,5.26,-2.89,1.056256132
-2.23,5.63,-3.24,1.091860271
-2.04,5.63,-3.22,1.12746441
-2.2,6.75,-3.46,1.163068549
-2.17,7.62,-4.35,1.198672689
-2.05,8.04,-4.23,1.234276828
-2.41,9.03,-4.3,1.269880967
-1.93,9.83,-4.94,1.305485106
-2.26,9.09,-5.6,1.341089246
-2,9.34,-4.97,1.376693385
-1.05,9.09,-4.11,1.412297524
-1.83,8.79,-5.68,1.447901664
-2.14,9.48,-7.07,1.483505803
-0.91,9.96,-6.04,1.519109942
-1.33,10.22,-6.45,1.554714081
-1.27,10.22,-6.43,1.590318221
-1.25,10,-6.46,1.62592236
-1.27,10.13,-6.39,1.661526499
-0.67,10.86,-5.81,1.697130638
-0.06,12.14,-5.83,1.732734778
-0.33,11.23,-6.37,1.768338917
0.89,10.85,-4.67,1.803943056
-0.22,11.85,-4.03,1.839547195
-2.83,12.06,-4.55,1.875151335
-1.64,12.53,-2.6,1.910755474
0.67,12.93,-2.24,1.946359613
0.88,11.22,-4.24,1.981963753
-0.33,9.88,-3.87,2.017567892
-1.43,8.67,-3.1,2.053172031
-2.62,8.35,-2.51,2.08877617
-2.56,7.83,-1.87,2.12438031
-2.96,6.79,0.13,2.159984449
-3.73,8,2.63,2.195588588
-4.03,8.83,3.63,2.231192727
-3.73,9.6,4.81,2.266796867
-2.69,10.97,4.35,2.302401006
-2.33,9.19,1.5,2.338005145
-5.1,8.02,3.15,2.373609284
-3.66,6.15,5.85,2.409213424
-1.4,6.47,8.58,2.444817563
0.42,7.36,7.18,2.480421702
-1.41,6.41,8.09,2.516025842
-2.95,6.13,7.42,2.551629981
-1.98,9.07,8.04,2.58723412
-1.82,9.07,9.63,2.622838259
-2.33,7.57,8.53,2.658442399
-2.02,7.74,5.75,2.694046538
-1.37,7.83,5.87,2.729650677
-0.27,7.21,6.32,2.765254816
-0.97,7.44,4.97,2.800858956
-1.68,6.3,5.49,2.836463095
-2.68,5.49,5.81,2.872067234
-3.17,5.26,7,2.907671373
-3.4,5.74,8.58,2.943275513
-2.61,6.6,9.25,2.978879652
-2.37,5.46,8.83,3.014483791
-1.91,5.91,8.46,3.050087931
-2.12,4.86,7.72,3.08569207
-2.82,4.07,8.74,3.121296209
-3.19,3.2,9.53,3.156900348
-5.4,3.47,10.44,3.192504488
-5.07,4.5,9.48,3.228108627
-3.35,3.15,7.69,3.263712766
-3.04,2.34,7.62,3.299316905
-3.66,2.74,8.07,3.334921045
-4.23,2.5,7.89,3.370525184
-5.03,1.77,8.86,3.406129323
-3.2,2.69,10.64,3.441733462
-2.25,2.49,10.34,3.477337602
-3.11,3.18,8.14,3.512941741
-4.05,3.53,8.65,3.54854588
-3.91,3.3,9.39,3.58415002
-3.67,3.55,8.81,3.619754159
-3.73,3.69,8.13,3.655358298
-3.9,2.99,8.22,3.690962437
-3.71,2.99,8.88,3.726566577
-3.95,2.9,8.84,3.762170716
-4.32,2.94,8.15,3.797774855
-4.29,2.73,8.27,3.833378994
-3.95,2.71,8.87,3.868983134
-4.04,2.75,8.71,3.904587273
-4.2,3.03,8.48,3.940191412
-3.47,8.57,-4.46,0.412566703
-3.49,8.62,-4.48,0.447929563
-3.4,8.61,-4.4,0.483292423
-3.34,8.51,-4.36,0.518655284
-3.31,8.57,-4.34,0.554018144
-3.26,8.45,-4.43,0.589381004
-3.19,8.54,-4.47,0.624743864
-3.27,8.45,-4.46,0.660106725
-3.13,8.54,-4.46,0.695469585
-3.16,8.66,-4.49,0.730832445
-3.04,8.63,-4.5,0.766195305
-3,8.3,-4.6,0.801558166
-2.66,8.21,-4.62,0.836921026
-2.23,7.67,-4.17,0.872283886
-2.02,7.15,-4.19,0.907646746
-1.65,6.6,-4,0.943009607
-1.2,6.2,-3.71,0.978372467
-1.06,5.48,-3.46,1.013735327
-0.74,5.05,-3.25,1.049098187
-0.8,6.09,-3.97,1.084461048
-1.24,7.06,-5.17,1.119823908
-0.81,5.83,-4.75,1.155186768
-0.12,6.61,-4.82,1.190549628
-0.22,7.37,-5.12,1.225912489
0.2,7.07,-5.26,1.261275349
0.99,7.32,-4.91,1.296638209
1.43,8.47,-5.82,1.332001069
2.14,10.07,-6.14,1.36736393
2.51,9.07,-5.8,1.40272679
2.86,8.12,-7.2,1.43808965
2.68,8.7,-8.47,1.473452511
2.71,8.27,-8.29,1.508815371
2.97,9.28,-6.99,1.544178231
4.99,10.52,-6.06,1.579541091
3.53,9.39,-5.58,1.614903952
2.96,8.12,-6.91,1.650266812
2.88,7.89,-7.57,1.685629672
3.18,8.33,-8.42,1.720992532
3.6,7.94,-9.03,1.756355393
4.81,8.34,-9.01,1.791718253
4.98,6.74,-10.69,1.827081113
5.11,4.73,-10.51,1.862443973
3.73,2.3,-9.46,1.897806834
4.35,6.52,-9.8,1.933169694
4.59,6.56,-8.73,1.968532554
5.86,7.31,-7.78,2.003895414
5.12,5.69,-3.88,2.039258275
3.78,7.04,-4.62,2.074621135
6.29,11.05,-5.82,2.109983995
1,8.38,-6.37,2.145346855
-0.08,7.19,-5.97,2.180709716
1.6,10.33,-2.04,2.216072576
1.24,13.15,-1.1,2.251435436
4.82,11.15,-0.68,2.286798296
3.58,11.16,-1.16,2.322161157
0.62,9.97,-2.95,2.357524017
1.31,9.86,-2.41,2.392886877
1.6,9.35,-0.06,2.428249737
2.25,8.32,0.95,2.463612598
2.26,8.33,0.99,2.498975458
0.91,8.35,3.54,2.534338318
0.93,9.79,3.65,2.569701178
0.47,10.27,2.82,2.605064039
-1.75,8.81,4.66,2.640426899
-0.27,9.25,4.67,2.675789759
-0.5,9.51,4.97,2.711152619
-1.61,8.28,5.21,2.74651548
-1.19,8.13,7.1,2.78187834
-1.65,8.79,5.85,2.8172412
-2.26,7.66,5.34,2.85260406
-2.07,6.9,6.13,2.887966921
-1.76,8.38,5.07,2.923329781
-2.23,7.87,4.35,2.958692641
-2.25,7.8,6.13,2.994055501
-0.81,8.66,6.31,3.029418362
-1.75,6.84,6.18,3.064781222
-2.07,5.2,7.1,3.100144082
-1.83,5.29,7.57,3.135506942
-2.95,6.16,8.33,3.170869803
-3.62,5.21,9.23,3.206232663
-4.85,4.07,8.49,3.241595523
-4,4.2,8.34,3.276958383
-2.87,3.61,8.9,3.312321244
-2.92,3.57,10.15,3.347684104
-2.93,2.97,10.38,3.383046964
-3.89,2.73,9.29,3.418409824
-4.58,4.03,6.56,3.453772685
-3.32,4.33,5,3.489135545
-2.26,3.02,8.77,3.524498405
-4.34,2.69,14.41,3.559861265
-5.26,2.23,8.38,3.595224126
-6.01,2.59,5.06,3.630586986
-5.3,3.89,6.54,3.665949846
-4.22,4.26,9.02,3.701312706
-3.72,3.47,9.03,3.736675567
-3.86,3.67,8.89,3.772038427
-4.49,3.66,8.39,3.807401287
-4.82,3.32,7.88,3.842764147
-4.86,2.99,7.89,3.878127008
-4.62,3.01,8.04,3.913489868
-3.4,8.61,-4.18,0.414197405
-3.42,8.63,-4.29,0.44970004
-3.34,8.77,-4.29,0.485202674
-3.22,8.69,-4.3,0.520705309
-3.34,8.46,-4.3,0.556207944
-3.26,8.61,-4.41,0.591710579
-3.1,8.67,-4.32,0.627213213
-3.14,8.35,-4.39,0.662715848
-2.91,8.36,-4.31,0.698218483
-2.56,8.29,-4.27,0.733721117
-2.41,7.87,-4.18,0.769223752
-2.26,7.76,-4.39,0.804726387
-1.67,7.12,-4.02,0.840229022
-1.1,6.26,-4.09,0.875731656
-1.08,5.69,-3.59,0.911234291
-0.55,5.09,-4.02,0.946736926
0.13,6.06,-4.9,0.98223956
0.15,7.34,-5.51,1.017742195
-0.1,6.41,-5.56,1.05324483
-0.02,6.81,-5.58,1.088747465
0.34,7.01,-5.57,1.124250099
0.6,7.87,-5.55,1.159752734
1.29,8.94,-5.49,1.195255369
1.82,8.46,-5.13,1.230758003
1.29,8.59,-6.11,1.266260638
1.08,9.33,-5.39,1.301763273
1.2,8.83,-5.98,1.337265907
1.58,8.99,-5.71,1.372768542
2.51,9.39,-5.84,1.408271177
2.26,9.37,-6.49,1.443773812
3.52,8.44,-9.51,1.479276446
2.67,10.44,-8.84,1.514779081
3.72,9.18,-8.31,1.550281716
2.99,7.88,-7.59,1.58578435
3.67,7.37,-7.16,1.621286985
4.94,7.88,-6.42,1.65678962
5.17,7.81,-6.56,1.692292255
4.42,8.48,-6.93,1.727794889
4.67,9.72,-6.58,1.763297524
4.06,8.3,-6.06,1.798800159
4.76,9.46,-7.04,1.834302793
4.63,9.29,-6.54,1.869805428
3.56,7.63,-6.58,1.905308063
4.22,7.97,-6,1.940810698
4.1,8.33,-4.64,1.976313332
3.39,8.33,-4.77,2.011815967
3.67,8.74,-4.5,2.047318602
3.07,10.09,-3.78,2.082821236
1.55,10.38,-3.79,2.118323871
0.05,10.17,-2.67,2.153826506
-0.18,9.46,-0.48,2.189329141
0.61,9.39,1.16,2.224831775
-0.09,9.38,3.27,2.26033441
-0.05,9.2,2.44,2.295837045
0.8,11.27,4.95,2.331339679
-0.42,10.52,2.42,2.366842314
0.16,9.36,6.72,2.402344949
0.4,11.59,6.25,2.437847584
-0.83,10.07,2.63,2.473350218
-2.38,8.88,1.14,2.508852853
-2.46,9.43,2.59,2.544355488
-1.88,10.3,4.47,2.579858122
-0.47,8.57,5.13,2.615360757
0.43,7.34,5.67,2.650863392
-0.86,6.72,4.88,2.686366027
-1.98,6.69,6.22,2.721868661
-1.94,7.28,8.4,2.757371296
-2.36,7.73,7.84,2.792873931
-3,6.48,7.99,2.828376565
-3.4,6.64,8.21,2.8638792
-3.8,6.84,7.96,2.899381835
-3.77,6.53,6.49,2.93488447
-3.08,7.26,4.88,2.970387104
-2.73,7.15,6.56,3.005889739
-2.38,7.54,7.34,3.041392374
-1.27,9.47,4.91,3.076895008
-2.71,6.31,5.48,3.112397643
-2.85,6.69,5.66,3.147900278
-1.81,6,7.43,3.183402913
-1.45,5.24,6.97,3.218905547
-2.44,5.1,8.69,3.254408182
-3.53,4.96,11.18,3.289910817
-3.48,5.32,8.46,3.325413451
-3.62,2.87,8.57,3.360916086
-3.74,4.38,9.35,3.396418721
-3.07,4.45,9.09,3.431921356
-4.47,4.82,10.09,3.46742399
-4.14,3.82,9.46,3.502926625
-5.08,3.1,8.04,3.53842926
-5.93,1.14,5.97,3.573931894
-6.9,3.26,5.16,3.609434529
-5.39,2.22,7.54,3.644937164
-2.21,1.26,11.93,3.680439798
-1.9,2.21,11.65,3.715942433
-3.96,3.03,8.53,3.751445068
-5.56,2.57,6.92,3.786947703
-6.39,2.47,7.09,3.822450337
-6.23,2.96,7.13,3.857952972
-4.81,2.92,7.44,3.893455607
-4.04,3.21,8.95,3.928958241
-3.48,8.46,-4.14,0.415722154
-3.49,8.47,-4.3,0.451355481
-3.42,8.53,-4.37,0.486988808
-3.28,8.56,-4.35,0.522622136
-3.09,8.81,-4.42,0.558255463
-3.07,8.35,-4.46,0.593888791
-2.72,8.22,-4.68,0.629522118
-2.27,7.64,-4.32,0.665155446
-2.4,7.15,-4.35,0.700788773
-2.44,6.63,-4.2,0.736422101
-1.78,6.78,-4.25,0.772055428
-0.79,6.22,-3.34,0.807688756
-0.55,5.86,-2.52,0.843322083
0.28,5.76,-3.4,0.87895541
-0.42,7.39,-4.77,0.914588738
-1.29,7.94,-5.89,0.950222065
-0.68,5.99,-5.14,0.985855393
-0.72,7.61,-4.79,1.02148872
-0.75,8.95,-5.48,1.057122048
0.81,6.85,-3.82,1.092755375
2.17,8.5,-3.78,1.128388703
1.32,9.33,-6.12,1.16402203
0.19,8.5,-5.54,1.199655357
1,8.39,-5.08,1.235288685
2.78,9.89,-8.54,1.270922012
1.18,9.91,-7.29,1.30655534
1.76,10.95,-6.17,1.342188667
1.65,10.5,-7.03,1.377821995
2.02,10.21,-7.1,1.413455322
2.3,9.02,-6.75,1.44908865
2.25,9.1,-8.24,1.484721977
1.71,8.21,-7.44,1.520355304
2.78,8.14,-7.04,1.555988632
3.57,9.16,-6.86,1.591621959
3.98,9.39,-8.46,1.627255287
3.88,8.74,-8.34,1.662888614
4.18,8.41,-8.18,1.698521942
4.68,8.82,-7.87,1.734155269
5.39,8.51,-7,1.769788597
4.96,8.28,-7.42,1.805421924
4.25,8.46,-7.18,1.841055252
4.03,9.21,-6.79,1.876688579
4.31,9.64,-6.07,1.912321906
4.79,9.46,-5.53,1.947955234
4.96,8.27,-4.57,1.983588561
4.84,7.79,-4.41,2.019221889
4.07,7.5,-4.76,2.054855216
3.15,6.84,-4.18,2.090488544
2.37,7.05,-4.42,2.126121871
2.81,7.62,-3.53,2.161755199
2.04,8.45,-1.22,2.197388526
0.82,8.98,-1.11,2.233021853
0.67,9.68,-0.84,2.268655181
2.25,9.93,-0.07,2.304288508
1.4,9.28,0.81,2.339921836
1.6,7.75,-1,2.375555163
3.41,9.42,1.18,2.411188491
3.34,9.76,1.36,2.446821818
2.58,9.37,0.12,2.482455146
2.01,8.91,-3.67,2.518088473
0.94,11.35,0.48,2.553721801
-0.92,10.62,1.72,2.589355128
-2.18,13.43,2.31,2.624988455
-0.47,12.87,0.16,2.660621783
-0.65,12.49,2.26,2.69625511
-0.14,11.71,2.89,2.731888438
-0.24,10.25,1.89,2.767521765
-1.55,9.41,2.61,2.803155093
-0.72,9.64,1.24,2.83878842
-0.94,9.95,2.4,2.874421748
-2.22,9.04,3.23,2.910055075
-1.47,10.06,3.58,2.945688402
-1.33,9.09,3.69,2.98132173
-3.03,8.67,3.94,3.016955057
-1.86,8.36,4.16,3.052588385
-2.36,8.34,4.98,3.088221712
-3.51,8.33,4.83,3.12385504
-3.4,8.4,5.95,3.159488367
-2.2,7.77,4.87,3.195121695
-3.2,7.51,6.24,3.230755022
-2.91,7.15,5.9,3.26638835
-2.65,6.89,6.23,3.302021677
-4.23,6.15,6.75,3.337655004
-3.9,5.08,7.18,3.373288332
-4.54,5.01,8.52,3.408921659
-4.27,4.78,7.52,3.444554987
-4.74,4.62,8.63,3.480188314
-5.92,3.86,9.9,3.515821642
-5.87,2.36,9.55,3.551454969
-4.3,3.15,6.63,3.587088297
-2.31,5.21,4.29,3.622721624
-2.57,7.22,6.81,3.658354951
-4.11,5.94,10.5,3.693988279
-5.69,0.89,9.32,3.729621606
-6.52,-1.68,6.15,3.765254934
-6.4,1.35,6.45,3.800888261
-6.99,3.26,8.08,3.836521589
-6.6,2.96,6.71,3.872154916
-4.93,2.73,7.63,3.907788244
-3.41,3.32,9.17,3.943421571
-3.37,8.55,-4.62,0.413345393
-3.41,8.42,-4.63,0.448774998
-3.22,8.33,-4.66,0.484204604
-2.9,8.54,-4.72,0.519634209
-2.78,8.19,-4.6,0.555063814
-2.67,7.95,-4.69,0.590493419
-2.26,7.97,-4.57,0.625923024
-1.91,7.63,-4.28,0.661352629
-1.62,6.86,-4.18,0.696782235
-0.85,5.98,-3.89,0.73221184
-0.52,5.67,-3.51,0.767641445
-0.26,5.56,-3.86,0.80307105
0.04,5.74,-4.12,0.838500655
-0.58,7.06,-4.78,0.87393026
-0.35,8.17,-5.69,0.909359865
0.05,7.42,-4.42,0.944789471
-0.12,8.83,-5.26,0.980219076
0.41,8.63,-5.23,1.015648681
0.41,7.74,-4.38,1.051078286
0.69,9.5,-4.71,1.086507891
2.31,8.16,-4.97,1.121937496
2.56,7.49,-3.76,1.157367101
2.08,9.16,-4.78,1.192796707
2.26,9.65,-6.62,1.228226312
2.21,7.65,-6.83,1.263655917
2.53,10.17,-6.89,1.299085522
2.75,10.57,-6.83,1.334515127
2.24,9.14,-6.83,1.369944732
2.83,8.99,-7.89,1.405374337
3.11,8.88,-7.69,1.440803943
3.73,8.56,-6.32,1.476233548
3.73,7.61,-6.73,1.511663153
2.69,6.84,-7.07,1.547092758
3.24,9.57,-7.63,1.582522363
4.2,9.47,-6,1.617951968
3.31,7.58,-7.85,1.653381573
1.49,7.98,-9.8,1.688811179
2.49,7.03,-9.12,1.724240784
5.18,8.28,-6.96,1.759670389
6.2,8.53,-10.06,1.795099994
5.24,6.83,-11.56,1.830529599
4.99,6.37,-10.34,1.865959204
5.99,7.15,-7.43,1.901388809
5.99,7.85,-7.46,1.936818415
4.5,7.6,-5.29,1.97224802
4.67,7.54,-4.39,2.007677625
2.75,7.99,-2.48,2.04310723
3.23,8.65,-2.6,2.078536835
0.24,8.38,-0.28,2.11396644
-0.17,8.18,-0.26,2.149396045
-0.53,8.17,1.01,2.184825651
-0.37,8.13,1.31,2.220255256
-1.79,9.6,0.24,2.255684861
-4.21,11.82,-0.48,2.291114466
1.56,13,2.99,2.326544071
-0.64,12.26,0.73,2.361973676
-5.66,8.34,-0.49,2.397403281
-3.62,9.75,4.5,2.432832887
-1.26,11.89,7.6,2.468262492
0.4,9.56,6.49,2.503692097
-2.11,9.48,2.02,2.539121702
-3.68,6.62,-1.12,2.574551307
-3.38,8.2,4.65,2.609980912
-2.76,9.42,5.42,2.645410517
-1.9,9.43,5.85,2.680840123
-1.87,8.71,4.99,2.716269728
-3,8.35,5.17,2.751699333
-3.44,7.1,6.15,2.787128938
-2.16,7.35,5.39,2.822558543
-2.63,7.61,5.37,2.857988148
-3.78,7.15,6.59,2.893417753
-1.99,7.25,7.25,2.928847359
-1.15,7.2,6.65,2.964276964
-2.98,6.54,6.59,2.999706569
-3.52,6.39,6.75,3.035136174
-2.08,5.77,7,3.070565779
-2.74,5.77,8.53,3.105995384
-2.9,5.41,8.79,3.141424989
-3.51,4.77,7.9,3.176854595
-3.91,4.61,9.21,3.2122842
-2.64,5.67,9.77,3.247713805
-2.37,5.97,9.68,3.28314341
-2.71,4.59,7.61,3.318573015
-4.34,2.1,6.21,3.35400262
-5.34,1.74,7.12,3.389432225
-4.38,3.09,8.68,3.424861831
-3.83,4.38,8.36,3.460291436
-2.79,4.06,8.9,3.495721041
-2.77,3.13,10.32,3.531150646
-3.98,3.04,9.07,3.566580251
-4.73,4.38,7.31,3.602009856
-4.36,4.67,6.93,3.637439461
-3.32,4.13,8.78,3.672869067
-2.94,3.52,9.43,3.708298672
-3.73,3.46,8.71,3.743728277
-4.31,3.74,7.84,3.779157882
-4.6,3.63,7.69,3.814587487
-4.34,3.6,8.02,3.850017092
-4.02,3.74,8.48,3.885446697
-4.01,3.78,8.47,3.920876303
-2.36,10.02,-4.73,0.413971956
-2.23,8.84,-3.56,0.449455266
-2.29,7.4,-2.53,0.484938577
-1.55,6.46,-2.14,0.520421887
-1.01,6.76,-1.28,0.555905198
-0.38,6.71,-1.75,0.591388509
-0.18,5.32,-0.95,0.626871819
0.45,4.14,-0.98,0.66235513
2.63,3.08,-2.1,0.69783844
2.54,3.26,-2.72,0.733321751
3,6.57,-6.83,0.768805061
1.89,9.43,-6.55,0.804288372
-1.21,8.7,-4.94,0.839771682
-2.57,10.73,-7.67,0.875254993
-0.41,10.68,-8.23,0.910738303
1.32,12.47,-5.43,0.946221614
1.89,10.75,-4.18,0.981704924
1.69,10.36,-3.41,1.017188235
1.02,11.11,-6.89,1.052671545
3.21,8.65,-8.45,1.088154856
4.31,11.81,-7.38,1.123638166
4.24,10.43,-7.89,1.159121477
5.12,9.9,-6.64,1.194604787
4.44,10.82,-8.4,1.230088098
5.02,9.34,-7.6,1.265571408
4.87,10.18,-5.7,1.301054719
4.9,10.18,-7.33,1.336538029
5.64,8.08,-6.24,1.37202134
3.96,7.38,-6.13,1.40750465
4.62,6.64,-8.41,1.442987961
5.16,5.57,-5.73,1.478471271
3.78,5.29,-3.89,1.513954582
4.56,7.07,-5.79,1.549437892
3.61,6.88,-3.68,1.584921203
0.35,7.28,-3.82,1.620404513
1.44,8.72,-2.41,1.655887824
2.84,8.44,-0.06,1.691371134
1.71,11.58,-1.24,1.726854445
-0.41,8.28,-1.47,1.762337755
0.51,7.89,1.47,1.797821066
0.72,11.46,1.73,1.833304376
-0.33,12.23,1.58,1.868787687
0.08,11.62,0.87,1.904270997
-1.81,14.18,3.9,1.939754308
-2.4,9.14,3,1.975237618
-3.82,8.64,4.06,2.010720929
-4.36,9.54,3.86,2.046204239
-3.47,8.88,3.77,2.08168755
-1.73,9.15,4.75,2.11717086
-3.37,10.08,3.18,2.152654171
-4.19,8.74,3.3,2.188137482
-4,8.14,4.43,2.223620792
-4.07,8.6,5.14,2.259104103
-3.83,8.24,5.11,2.294587413
-4.41,6.96,4.9,2.330070724
-4.83,5.17,5.82,2.365554034
-4.48,7.59,6.7,2.401037345
-3.8,9.54,5,2.436520655
-3.87,7.77,4.62,2.472003966
-4.84,5.42,6.56,2.507487276
-5.19,4.52,5.91,2.542970587
-5.92,4.72,6.12,2.578453897
-5.23,5.32,7.07,2.613937208
-4.48,4.92,7.16,2.649420518
-5.68,4.93,7.48,2.684903829
-5,4.14,7.49,2.720387139
-4.92,3.62,8.58,2.75587045
-5.2,3.43,8.18,2.79135376
-5.11,3.11,8.15,2.826837071
-5.14,4.19,7.69,2.862320381
-4.5,4.73,6.86,2.897803692
-3.81,3.97,7.82,2.933287002
-4.58,4.2,9.38,2.968770313
-5.43,5.56,8.12,3.004253623
-4.18,2.28,9.02,3.039736934
-4.53,2.46,9.04,3.075220244
-5.24,2.57,7.86,3.110703555
-4.67,4.25,7.44,3.146186865
-4.15,5.53,7.65,3.181670176
-3.95,4.45,8.3,3.217153486
-4.25,3.06,8.81,3.252636797
-4.54,3.15,8.32,3.288120107
-4.29,3.69,7.8,3.323603418
-4.42,4,7.85,3.359086728
-4.43,3.87,8.19,3.394570039
-4.44,3.49,8.23,3.430053349
-4.42,3.7,8.2,3.46553666
