Ax,Ay,Az,time
-1.1,10.92,0.09,1.394550647
-0.34,15.66,-0.01,1.431574115
-0.84,14.48,-1.33,1.468597584
-1.12,12.95,-0.58,1.505621052
-0.69,12.84,-1,1.542644521
-0.53,11.48,-4.22,1.579667989
-0.99,9.06,-7.48,1.616691458
0.48,10.04,-5.21,1.653714926
9.11,14.19,3.03,1.690738395
-3.48,11,5.85,1.727761864
-7.32,9.59,-1.85,1.764785332
-3.56,9.11,-1.98,1.801808801
-2.87,8.84,-1.77,1.838832269
-3.16,10.28,-1.12,1.875855738
-1.67,9.72,-2.22,1.912879206
0.54,10.57,-3.31,1.949902675
-0.22,11.42,-3.59,1.986926143
-0.68,10.24,-3.07,2.023949612
-2.09,10.01,-1.19,2.06097308
-1.26,10.51,-2.43,2.097996549
-1.71,8.65,-3,2.135020017
-1.37,10.72,-2.85,2.172043486
0.19,9.8,-3.71,2.209066954
0.23,11.03,-2.51,2.246090423
0.41,8.99,-4.73,2.283113891
-5.61,9.14,-1.65,2.32013736
-0.92,11.37,-2.58,2.357160828
-0.94,8.62,-3.75,2.394184297
-3.66,9.71,-3.24,2.431207765
-0.08,8.1,-3.38,2.468231234
-4.93,9.62,-2.54,2.505254702
-0.15,9.96,-3.79,2.542278171
-2.67,8.93,-3.41,2.579301639
-1.25,9.47,-4.98,2.616325108
-2.13,8.77,-3.54,2.653348576
1.12,8.4,-5.88,2.690372045
-4.8,9.31,-1.21,2.727395513
-1.81,9.77,-3.87,2.764418982
-1.84,7.67,-5.63,2.80144245
-4.57,8.34,-2.62,2.838465919
-5.15,7.87,-2.4,2.875489387
-2.56,7.68,-6.3,2.912512856
-4.57,9.9,-0.05,2.949536324
-7.86,7.96,-2.81,2.986559793
-1.7,5.15,-6.69,3.023583261
-2.46,11.47,-2.7,3.06060673
-9.42,6.69,-3.33,3.097630198
-1.9,8.91,-1.5,3.134653667
-7.86,8.34,-4.34,3.171677135
-5.86,8.23,-1.56,3.208700604
-3.13,9.27,-1.48,3.245724072
-0.33,8.95,-4.44,3.282747541
-5.52,11.59,-2.12,3.319771009
-15.17,6.14,-0.83,3.356794478
-7.62,12.01,-1.57,3.393817946
-5.51,8.91,3.31,3.430841415
-2.5,9.72,-1.14,3.467864883
-3.12,9.74,1.86,3.504888352
-3.38,10.44,0.48,3.54191182
-0.74,11.1,3.67,3.578935289
0.5,6.28,5.91,3.615958757
-1.64,4.45,-0.28,3.652982226
-3.91,2.2,2.63,3.690005694
-3.46,5.42,5.74,3.727029163
-4,5.25,1.93,3.764052631
-5.84,5.98,0.84,3.8010761
-3.88,5.9,4.31,3.838099568
-2.52,7.22,5.22,3.875123037
-6.71,4.9,8.44,3.912146505
-7.71,7.41,3.84,3.949169974
-7.49,7.22,1.47,3.986193442
-4.71,6.39,6.82,4.023216911
-9.21,5.41,6.12,4.060240379
-6.39,5.97,4.55,4.097263848
-3.16,8.82,-3.33,0.43518199
-3.09,9,-3.51,0.472483304
-3.33,9.08,-3.89,0.509784617
-3.24,9.12,-3.53,0.54708593
-3.07,9.32,-3.39,0.584387244
-2.84,8.96,-3.3,0.621688557
-2.94,8.34,-3.39,0.658989871
-2.89,7.77,-3.07,0.696291184
-2.53,7.41,-3.25,0.733592498
-2.55,6.89,-3.26,0.770893811
-2.4,6.01,-2.73,0.808195125
-2.23,5.34,-2.36,0.845496438
-2.5,5.64,-2.44,0.882797751
-2.52,6.25,-3.16,0.920099065
-2.52,6.53,-2.53,0.957400378
-2.76,7.07,-3.01,0.994701692
-2.07,7.91,-3.3,1.032003005
-2.73,7.57,-3.51,1.069304319
-2.49,7.7,-3.31,1.106605632
-2.43,7.92,-3.44,1.143906945
-3.2,8.9,-3.16,1.181208259
-3.51,8.95,-3.33,1.218509572
-3.38,9.81,-4.04,1.255810886
-4.73,10.08,-4.15,1.293112199
-2.59,11.09,-3.56,1.330413513
-3.87,12.05,-3.57,1.367714826
-3.93,10.74,-0.64,1.40501614
-2.85,14.32,-2.38,1.442317453
-1.58,13.97,-0.71,1.479618766
-1.77,13.39,-1.31,1.51692008
-1.96,12.75,-2.99,1.554221393
-0.28,9.94,-3.29,1.591522707
0.84,8.04,-8.72,1.62882402
-0.45,6.94,-9.17,1.666125334
1.38,10.95,-0.45,1.703426647
-0.3,18.39,2.44,1.740727961
-5.31,9.89,-4.39,1.778029274
-3.84,7.99,-4.77,1.815330587
-3.08,11.59,-2.42,1.852631901
-3.92,9.41,-1.66,1.889933214
-2.87,7.68,-2.01,1.927234528
-2.13,9.78,-2,1.964535841
-0.98,9.16,-4.24,2.001837155
-1.71,11.5,-4.03,2.039138468
-0.96,10.24,-4.37,2.076439781
-1.24,10.88,-3.4,2.113741095
-1.51,9.66,-2.75,2.151042408
-2.53,9.17,-3.63,2.188343722
0.01,10.45,-3.92,2.225645035
-2.53,9.28,-3.42,2.262946349
-0.74,9.87,-3.51,2.300247662
-1.42,9.55,-3.3,2.337548976
-2.27,9.85,-3.21,2.374850289
-1.28,9.16,-4.53,2.412151602
-1.87,8.65,-3.56,2.449452916
-1.27,9.72,-4.22,2.486754229
-2.97,8.05,-3.59,2.524055543
-3.53,9.28,-4.55,2.561356856
-0.22,10.01,-2.01,2.59865817
-4.54,8.57,-2.66,2.635959483
-3.6,9.05,-4.12,2.673260797
-1.83,9.25,-2.38,2.71056211
-5.74,8.62,-3.88,2.747863423
0.29,9.28,-4.1,2.785164737
-4.57,9.5,-4.39,2.82246605
-2.18,8.25,-1.65,2.859767364
-3.98,7.89,-5.35,2.897068677
-5.87,8.24,-1.97,2.934369991
-1.84,9.31,-5.56,2.971671304
-3.87,8.84,-1.57,3.008972617
-3.97,8,-3.49,3.046273931
-5.71,6.04,-0.51,3.083575244
-3.75,8.4,-5.87,3.120876558
-4.22,10.7,-1.15,3.158177871
-5.38,7.17,-4.2,3.195479185
-4.76,7.95,-0.96,3.232780498
-6.29,7.48,-5.41,3.270081812
-3.45,9.62,-0.45,3.307383125
-10.38,8.13,2.79,3.344684438
-8.89,8.42,-0.91,3.381985752
-3.49,7.83,-5.27,3.419287065
-5.5,9.24,0.89,3.456588379
-5.94,8.03,-4.88,3.493889692
-7.86,8.17,-2.93,3.531191006
-9.88,12.26,1.18,3.568492319
-11.97,10.18,-0.78,3.605793632
-0.67,5.42,6.02,3.643094946
-7.71,3.71,8.86,3.680396259
1.13,2.66,8.48,3.717697573
-2.3,4.49,3.08,3.754998886
-2.98,4.67,6.44,3.7923002
-3.37,2.06,2.88,3.829601513
-4.44,2.27,0.67,3.866902827
-4.62,6.8,3.21,3.90420414
-5.43,8.43,2.68,3.941505453
-7.55,4.37,2.27,3.978806767
-6.98,4.9,4.86,4.01610808
-7.21,7.07,6,4.053409394
-8.94,8.47,4.17,4.090710707
-7.7,5.1,4.54,4.128012021
-2.92,9.24,-3.16,0.426026172
-2.88,9.18,-2.99,0.462542701
-2.83,9.2,-2.84,0.49905923
-2.73,9.34,-2.87,0.535575759
-2.92,9.53,-2.99,0.572092288
-2.74,9.56,-3.1,0.608608817
-2.59,9.34,-2.75,0.645125346
-2.74,9.03,-2.61,0.681641875
-2.62,8.62,-2.72,0.718158404
-2.68,8.01,-2.52,0.754674933
-2.61,7.83,-2.65,0.791191462
-2.74,7.05,-2.43,0.827707991
-2.83,6.09,-1.55,0.86422452
-2.47,5.51,-1.83,0.900741049
-2.55,6.58,-2.03,0.937257578
-2.63,5.82,-1.56,0.973774107
-2.81,5.7,-1.27,1.010290636
-2.94,6.33,-1.96,1.046807165
-2.82,6.36,-2.04,1.083323694
-2.9,7.33,-2.85,1.119840223
-3.58,7.58,-1.67,1.156356752
-2.78,8.71,-2.65,1.192873281
-3.64,8.91,-2.53,1.22938981
-3.5,9.6,-3.01,1.265906339
-4.41,10.24,-2.81,1.302422868
-3.53,12.39,-2.02,1.338939397
-3.34,12.79,-0.43,1.375455926
-3.74,13.63,-1.09,1.411972455
-3.96,12.82,-0.44,1.448488984
-0.8,14.36,-0.17,1.485005513
-0.57,12.17,-0.95,1.521522042
-0.83,10.53,-2.49,1.558038571
-2.08,10.41,-3.26,1.5945551
-2.61,10.62,1.05,1.631071629
-1.76,10.57,-0.02,1.667588158
-0.45,9.64,0.11,1.704104687
0.82,9.28,-2.39,1.740621216
1.35,16.43,0.77,1.777137745
-4.03,10.54,8.88,1.813654274
-1.92,10.53,3.23,1.850170803
-2.69,10.58,3.89,1.886687332
-2.4,8.83,5.17,1.923203861
-2.05,7.74,3.64,1.95972039
-1.31,8.21,3.07,1.996236919
-2.36,9.32,3.96,2.032753448
-1.77,10.7,2.6,2.069269977
-2.96,10.98,2.92,2.105786506
-2.34,10.79,2.47,2.142303035
-2.41,10.51,3.65,2.178819564
-2.08,10.53,2.94,2.215336093
-2.69,8.6,3.51,2.251852622
-2.14,10.55,2.3,2.288369151
-3.46,8.55,3.58,2.32488568
-1.71,9.73,2.6,2.361402209
-2.83,9.05,2.66,2.397918738
-3.34,8.92,3.16,2.434435267
-2.32,9.12,3.96,2.470951796
-3.22,9.19,3.94,2.507468325
-3.58,7.63,1.8,2.543984854
-5.15,8.09,3.04,2.580501383
-3.23,8.57,2.11,2.617017912
-4.12,8.84,3.19,2.653534441
-5.37,8.17,3.33,2.69005097
-4.05,8.44,3.16,2.726567499
-5.07,8.03,2.71,2.763084028
-4.54,8.67,3.01,2.799600557
-3.48,8.44,3.23,2.836117086
-4.99,7.86,3.35,2.872633615
-4.28,8.54,3.19,2.909150144
-4.97,8.34,3.86,2.945666673
-4.04,8.64,5.05,2.982183202
-4.2,8.39,2.81,3.018699731
-6.2,7.96,3.03,3.05521626
-2.89,7.39,1.45,3.091732789
-5.77,7.26,2.59,3.128249318
-5.5,8.35,2.94,3.164765847
-4.7,7.63,2.67,3.201282376
-6.44,8.44,4.72,3.237798905
-6.55,8.19,4.17,3.274315434
-4.11,4.92,0.96,3.310831963
-5.18,7.59,3.05,3.347348492
-5.99,7.23,3.01,3.383865021
-4.39,7.92,5.05,3.42038155
-6.81,6.57,3.96,3.456898079
-6.28,7.68,4.7,3.493414608
-6,7.01,5.3,3.529931137
-4.54,6.76,4.26,3.566447666
-5.49,6.18,10.87,3.602964195
-2.71,4.27,9.18,3.639480724
-2.24,4.79,8.77,3.675997253
-3.66,3.73,7.73,3.712513782
-4.37,5.17,8.5,3.749030311
-2.92,1.63,6.7,3.78554684
-2.71,4.82,7.17,3.822063369
-2.61,6.09,8.83,3.858579898
-4.9,3.32,5.42,3.895096427
-6.78,3.06,6.15,3.931612956
-4.77,5.64,7.05,3.968129485
-5.19,5.05,6.59,4.004646014
-4.71,6.12,7.82,4.041162543
-3.54,9.1,-2.94,0.42786107
-3.58,8.9,-2.9,0.464534876
-3.53,9.08,-2.77,0.501208682
-3.39,9.17,-2.75,0.537882488
-3.36,8.82,-2.72,0.574556294
-3.37,8.8,-2.81,0.6112301
-3.46,8.89,-3.08,0.647903906
-3.37,8.92,-2.9,0.684577712
-3.34,8.92,-2.82,0.721251518
-3.21,8.74,-3.03,0.757925324
-3.09,8.25,-2.89,0.79459913
-2.82,7.82,-2.96,0.831272936
-2.82,7.55,-2.75,0.867946742
-3.06,7.11,-2.46,0.904620548
-2.89,6.42,-1.98,0.941294354
-2.84,6.78,-2.88,0.97796816
-3.32,6.4,-3.22,1.014641966
-3.06,6.55,-2.22,1.051315772
-3.04,7.05,-2.14,1.087989578
-3.04,7.29,-2.45,1.124663384
-2.76,7.69,-2.65,1.161337189
-2.94,7.43,-2.8,1.198010995
-2.91,7.25,-2.1,1.234684801
-3.11,7.6,-2.39,1.271358607
-3.77,8.27,-1.5,1.308032413
-3.34,9.02,-1.78,1.344706219
-3.78,8.61,-2.14,1.381380025
-4.84,8.7,-1.32,1.418053831
-4.18,9.72,-1.33,1.454727637
-4.59,10.14,0.27,1.491401443
-4.64,10.55,-0.77,1.528075249
-3.44,10.99,-2.1,1.564749055
-2.49,12.84,0.99,1.601422861
-4.5,11.82,0.81,1.638096667
-2.73,12.91,2.48,1.674770473
-2.51,13.1,2.31,1.711444279
-2.43,13.25,2.52,1.748118085
-2.14,11.91,-0.04,1.784791891
-1.43,11.27,-2.38,1.821465697
-4.15,12.58,-4.22,1.858139503
-3.05,11.27,7.11,1.894813309
0.51,11.61,4.16,1.931487115
-3.27,10.42,2.61,1.968160921
-1.86,8.8,5.08,2.004834727
-2.36,8.62,1.82,2.041508533
-1.68,8.59,1.65,2.078182339
-1.92,8.28,3.61,2.114856145
-2.56,9.62,1.75,2.151529951
-2.73,9.8,2.17,2.188203757
-3.09,10.16,2.91,2.224877563
-3.25,9.58,3.06,2.261551369
-3.43,11.13,3.53,2.298225175
-3.74,9.34,3.62,2.334898981
-3.13,9.36,3.59,2.371572787
-2.92,8.75,3.1,2.408246593
-2.54,9.13,1.98,2.444920399
-3.02,8.99,2.75,2.481594205
-4.14,9.06,2.09,2.518268011
-3.12,9.21,2.3,2.554941817
-3.7,8.31,4.43,2.591615623
-2.2,8,3.18,2.628289429
-4.39,9.96,3.9,2.664963235
-4.28,8.49,0.9,2.701637041
-5.55,8.26,2.66,2.738310847
-3.3,8.72,2.11,2.774984653
-3.8,8.81,3.31,2.811658459
-4.98,8.58,3.5,2.848332265
-5.15,7.93,1.6,2.885006071
-4.08,8.29,1.37,2.921679877
-4.5,8.32,3.32,2.958353683
-5.27,8.14,3.19,2.995027489
-5.05,8.07,3.96,3.031701295
-5.8,8.17,4.03,3.068375101
-7.59,6.73,3.62,3.105048907
-4.89,6.99,2.99,3.141722713
-4.2,5.82,0.9,3.178396519
-5.19,7.79,4.64,3.215070325
-7.72,7.79,3.77,3.251744131
-4.35,6.69,2.64,3.288417937
-7.61,6.74,3.58,3.325091743
-6.91,8.42,4.04,3.361765549
-7.06,7.42,3.63,3.398439354
-6.41,7.32,3.89,3.43511316
-4.94,9,5.05,3.471786966
-7.49,6.89,4.33,3.508460772
-7.07,6.78,4.09,3.545134578
-6.99,6.59,3.69,3.581808384
-6.96,6.28,9.4,3.61848219
-3.9,4.69,12.17,3.655155996
-2.57,6.67,9.88,3.691829802
-3.4,7.91,4.47,3.728503608
-8.78,1.25,6,3.765177414
-3.5,6.31,4.2,3.80185122
-5.22,5.54,5.51,3.838525026
-5.2,2.94,6.4,3.875198832
-5.89,2.27,6.56,3.911872638
-4.87,3.78,6.25,3.948546444
-4.89,3.76,4.98,3.98522025
-5.57,4.21,4.64,4.021894056
-6.85,8.02,7.41,4.058567862
-3.1,9.21,-3,0.423257598
-2.99,8.81,-2.64,0.45953682
-2.91,8.75,-2.78,0.495816043
-3.04,8.95,-2.92,0.532095266
-2.81,9.06,-2.7,0.568374488
-2.81,8.76,-2.63,0.604653711
-2.86,8.59,-2.66,0.640932933
-2.58,8.21,-2.84,0.677212156
-2.81,7.62,-2.48,0.713491379
-2.89,6.85,-2.01,0.749770601
-2.81,6.04,-1.98,0.786049824
-3.02,5.94,-1.65,0.822329047
-2.65,6.24,-2.26,0.858608269
-3.19,6.3,-1.81,0.894887492
-3.21,5.69,-1.89,0.931166715
-3.31,6.33,-2.7,0.967445937
-3.38,7.01,-1.41,1.00372516
-3.39,7.34,-1.8,1.040004383
-3.55,7.43,-1.74,1.076283605
-4.13,8.7,-1.21,1.112562828
-4.02,8.99,-1.42,1.148842051
-4.33,9.1,-2.32,1.185121273
-4.68,10.23,-1.32,1.221400496
-4.06,10.74,0.15,1.257679718
-4.69,11.92,1.92,1.293958941
-5.08,12.06,0.93,1.330238164
-4.48,12.24,3.2,1.366517386
-4.07,11.69,1.75,1.402796609
-3.61,12.65,2.18,1.439075832
-3.21,12.32,2.73,1.475355054
-2.21,12.92,2.75,1.511634277
-3.13,12.48,2.14,1.5479135
-2.78,11.29,2.08,1.584192722
-2.05,10.24,-0.74,1.620471945
-2.57,10.4,-0.32,1.656751168
-1.64,12.14,0.55,1.69303039
-1.78,11.39,4.84,1.729309613
-2.09,9.12,4.72,1.765588836
-2.56,8.12,4.71,1.801868058
-1.4,8.21,3.16,1.838147281
-2.69,9.85,2.53,1.874426503
-1.2,10.13,3.12,1.910705726
-2.49,10.26,1.27,1.946984949
-3.24,10.11,2.89,1.983264171
-1.99,9.49,2.47,2.019543394
-3.73,9.93,3.75,2.055822617
-3.04,11.03,3.7,2.092101839
-3.06,9.24,3.75,2.128381062
-1.88,9.39,3.42,2.164660285
-3.29,9.79,2.66,2.200939507
-3,9.3,2.36,2.23721873
-2.69,8.85,2.42,2.273497953
-4.14,9.73,3.12,2.309777175
-2.74,8.23,3.04,2.346056398
-4.65,9.13,2.78,2.382335621
-3.73,9.12,3.19,2.418614843
-4.61,8.56,2.86,2.454894066
-3.7,9.33,2.73,2.491173289
-5.12,8.25,2.43,2.527452511
-3.71,8.76,2.22,2.563731734
-4.27,8.63,2.72,2.600010956
-4.7,8.84,2.63,2.636290179
-3.32,8.94,2.02,2.672569402
-3.85,8.59,4.96,2.708848624
-4.1,8.76,2.05,2.745127847
-4.85,8.17,3.18,2.78140707
-4.84,8.47,2.05,2.817686292
-5.79,7.72,2.2,2.853965515
-5.34,7.8,2.53,2.890244738
-4.62,7.7,3.18,2.92652396
-5.16,8.45,4.37,2.962803183
-3.43,7.56,3.36,2.999082406
-5.93,7.2,2.82,3.035361628
-4.85,7.51,2.03,3.071640851
-5.51,7.42,1.8,3.107920074
-5.72,8.93,3.38,3.144199296
-5.86,6.48,2.49,3.180478519
-5.42,8.56,3.57,3.216757741
-7.18,6.62,3.61,3.253036964
-4.06,9.01,6.04,3.289316187
-6.71,7.39,4.21,3.325595409
-6.94,6.68,4.71,3.361874632
-6.51,7.07,5.13,3.398153855
-7.05,5.42,9.07,3.434433077
-6.07,4.19,10.38,3.4707123
-2.24,4.9,8.59,3.506991523
-0.51,9.25,5.8,3.543270745
-6.76,2.52,4.53,3.579549968
-4.8,5.59,7.57,3.615829191
-2.64,5.32,5.6,3.652108413
-7.38,2.14,6.22,3.688387636
-5.63,1.69,5.41,3.724666859
-4.52,3.97,9.15,3.760946081
-5.19,3.26,6.84,3.797225304
-7.36,3.65,5.45,3.833504526
-6.92,4.64,4.79,3.869783749
-6.25,4.39,5.98,3.906062972
-5.93,5.18,6.21,3.942342194
-6.92,6.4,6.39,3.978621417
-6.89,3.17,6.27,4.01490064
-3.07,9.05,-2.98,0.42583668
-3.06,9.15,-3.08,0.462336967
-2.79,9.27,-3.16,0.498837254
-2.52,9.33,-3.55,0.535337541
-3.81,9.34,-2.57,0.571837828
-3.95,8.11,-2.43,0.608338115
-3.86,7.71,-1.89,0.644838401
-3.84,6.76,-1.92,0.681338688
-3.41,6.32,-1.99,0.717838975
-3.7,5.93,-1.43,0.754339262
-3.09,5.63,-1.84,0.790839549
-3.48,5.77,-1.36,0.827339836
-3.45,5.39,-1.96,0.863840123
-4.64,5.49,0.44,0.90034041
-3.85,5.11,-1.69,0.936840696
-4.22,5.58,-1.93,0.973340983
-4.7,6.4,-1.3,1.00984127
-5.15,7.05,-1.89,1.046341557
-4.95,7.48,-1.59,1.082841844
-6.15,7.94,-1.73,1.119342131
-5.97,9.28,-1.05,1.155842418
-6.08,9.85,-2.75,1.192342705
-5.89,11.36,-0.35,1.228842991
-6.69,11.04,1.03,1.265343278
-5.89,8.66,-0.81,1.301843565
-2.66,11.77,4.51,1.338343852
-4.05,11.57,3.82,1.374844139
-3.41,11.69,4.63,1.411344426
-2.74,11.79,4.81,1.447844713
-3.21,11.13,4.61,1.484345
-2.49,12.57,4.26,1.520845286
-2.7,11.76,5.27,1.557345573
-3.07,10.57,1.86,1.59384586
-2.31,9.72,0.21,1.630346147
-3.21,10.37,-2.54,1.666846434
-0.13,12.67,2.69,1.703346721
-2.81,10.27,4.89,1.739847008
-3.39,10.2,5.14,1.776347294
-3.08,9.49,4.35,1.812847581
-2.31,7.97,5.02,1.849347868
-2.66,7.76,4.69,1.885848155
-2.06,9.92,3.54,1.922348442
-1.79,8.91,3.5,1.958848729
-3.93,10.43,2.55,1.995349016
-2.99,8.48,5.09,2.031849303
-2.7,10.03,3.32,2.068349589
-2.65,9.26,4.01,2.104849876
-2.84,10.66,3.97,2.141350163
-2.32,9.12,3.12,2.17785045
-2.82,9.06,2.69,2.214350737
-4.91,9.98,2.48,2.250851024
-1.49,8.15,3.03,2.287351311
-2.59,8.66,2.78,2.323851598
-3.72,10.12,3.1,2.360351884
-2.33,8.33,3.09,2.396852171
-4.41,9.2,4.31,2.433352458
-3.93,9.07,1.95,2.469852745
-5.13,8.25,4.08,2.506353032
-4.59,9.09,4.27,2.542853319
-3.46,8,1.79,2.579353606
-4.2,8.58,2.45,2.615853893
-4.97,8.56,4.11,2.652354179
-3.76,8.25,2.52,2.688854466
-4.15,8.14,2.13,2.725354753
-4.65,8.2,3,2.76185504
-5.07,8.36,3.13,2.798355327
-5.65,8.33,5.93,2.834855614
-6.08,7.65,4.76,2.871355901
-6.57,7.63,2.94,2.907856188
-4.6,8.06,3.79,2.944356474
-5.7,7.17,2.1,2.980856761
-5.5,9.36,4.21,3.017357048
-7.67,6.61,2.43,3.053857335
-6.69,8.04,3.37,3.090357622
-4.07,8.85,4.55,3.126857909
-7.57,7.65,3.06,3.163358196
-5.34,7.23,3.32,3.199858483
-6.37,7.75,4.11,3.236358769
-3.04,5.88,7.78,3.272859056
-2.41,7.03,11.27,3.309359343
-1.46,5.19,7.71,3.34585963
-2.92,6.71,7.99,3.382359917
-3.25,4.81,6.87,3.418860204
-4.72,4.27,4.62,3.455360491
-4.56,3.91,7.23,3.491860778
-3.93,2.73,9.82,3.528361064
-4.12,3,9,3.564861351
-5.66,3.32,5.77,3.601361638
-7.37,1.89,4.03,3.637861925
-7.04,4.86,5.79,3.674362212
-6.24,6.42,6.24,3.710862499
-5.73,5.65,8.93,3.747362786
-6.18,4.89,6.62,3.783863073
-6.76,4.48,5.58,3.820363359
-5.23,4.32,5.51,3.856863646
-5.08,1.34,7.1,3.893363933
-6.03,3.44,9.47,3.92986422
-5.54,2.8,8.71,3.966364507
-4.41,2.13,8.12,4.002864794
-4.98,2.85,8.25,4.039365081
-2.59,8.84,-3.87,0.428974026
-2.36,8.76,-3.79,0.465743228
-2.3,9.05,-3.53,0.502512431
-2.33,8.97,-3.63,0.539281633
-2.37,9.16,-3.71,0.576050835
-2.73,9.29,-3.55,0.612820037
-2.56,8.61,-3.52,0.64958924
-2.59,8.4,-3.32,0.686358442
-2.68,7.97,-3.05,0.723127644
-2.8,7.14,-2.75,0.759896846
-2.64,6.49,-2.32,0.796666049
-2.42,6.31,-2.39,0.833435251
-2.37,6.58,-2.63,0.870204453
-2.92,6.27,-2.49,0.906973655
-2.57,5.76,-2.45,0.943742858
-3.49,6.56,-2.03,0.98051206
-3.93,5.95,-2.8,1.017281262
-3.71,6.78,-2.11,1.054050464
-4.45,7.81,-2.46,1.090819667
-3.78,7.95,-4.14,1.127588869
-3.5,8.24,-2.49,1.164358071
-4.42,8.91,-2.34,1.201127273
-4.28,8.99,-2.95,1.237896475
-5.49,9.43,-2.83,1.274665678
-5.06,9.78,-1.64,1.31143488
-5.53,9.16,-1.9,1.348204082
-5.98,10.05,-2.16,1.384973284
-3.96,12.22,-2.04,1.421742487
-5.14,11.81,4.05,1.458511689
-5.01,11.47,2.05,1.495280891
-4.72,11.7,2.11,1.532050093
-3.52,11.34,3.54,1.568819296
-3.62,11.44,3.18,1.605588498
-3.1,10.68,1.68,1.6423577
-3.23,10.17,2.43,1.679126902
-2.95,9.76,-1.33,1.715896105
-0.7,14.34,-1.68,1.752665307
-1.18,13.25,8.51,1.789434509
-3.28,9.64,5.74,1.826203711
-1.4,6.24,5.97,1.862972914
-2.26,6.47,4.68,1.899742116
-3.14,8.92,4.58,1.936511318
-1.48,10.07,2.42,1.97328052
-2.99,9.42,3.78,2.010049723
-3.82,8.99,4.46,2.046818925
-3.62,10.19,4.48,2.083588127
-3.28,10.32,3.6,2.120357329
-2.62,9.01,4.23,2.157126532
-2.79,8.19,5.12,2.193895734
-3.55,10.13,3.66,2.230664936
-3.76,8.86,4.21,2.267434138
-4.91,8.96,3.04,2.304203341
-3.33,8.76,1.6,2.340972543
-3.07,7.89,2.97,2.377741745
-5.84,8.83,4.4,2.414510947
-3.75,9.13,3.14,2.451280149
-5.62,7.96,2.49,2.488049352
-5.15,8.62,3.29,2.524818554
-5.08,8.58,3.19,2.561587756
-3.59,8.27,3.86,2.598356958
-4.97,9.05,3.39,2.635126161
-5.5,8.15,2.47,2.671895363
-5.01,8.5,3.72,2.708664565
-4.15,8.57,2.28,2.745433767
-5.63,7.48,2.55,2.78220297
-6.05,8.33,4.17,2.818972172
-5.96,7.88,4.38,2.855741374
-5.01,8.28,3.74,2.892510576
-7.95,5.62,1.51,2.929279779
-2.85,8.96,4.06,2.966048981
-7.33,5.86,2.27,3.002818183
-5.58,9.12,6.03,3.039587385
-7.44,7.54,4.3,3.076356588
-3.74,6.8,3.75,3.11312579
-5.41,6.88,4.75,3.149894992
-5.96,8.08,6.07,3.186664194
-5.83,7.25,5.33,3.223433397
-5.95,6.81,5.32,3.260202599
-4.86,6.2,6.56,3.296971801
-5.78,4.42,11.86,3.333741003
-1.42,4.85,10.08,3.370510206
-2.27,5.97,7.31,3.407279408
-4.67,6.58,9.59,3.44404861
-4.6,5.22,4.53,3.480817812
-6.07,4.42,2.45,3.517587015
-3.65,5.17,7.98,3.554356217
-3.28,4.68,8.65,3.591125419
-5.77,1.6,7.02,3.627894621
-4.56,3.51,7.84,3.664663823
-5.45,2.99,7.94,3.701433026
-5.91,3.72,6.54,3.738202228
-5.29,3.44,6.39,3.77497143
-5.69,6.07,5.65,3.811740632
-5.39,5.14,7.56,3.848509835
-5.2,4.81,6.89,3.885279037
-4.48,4.21,5.57,3.922048239
-4.62,4.77,7.1,3.958817441
-7.11,4.07,7.77,3.995586644
-7.07,3.75,7.29,4.032355846
-5.27,2.3,7.77,4.069125048
-2.66,8.99,-3.59,0.424969412
-2.44,9.02,-3.4,0.461395362
-2.33,8.94,-3.42,0.497821311
-2.52,8.82,-3.68,0.534247261
-2.56,8.83,-3.91,0.57067321
-2.55,8.96,-3.72,0.60709916
-2.35,9.28,-3.62,0.64352511
-2.39,9.11,-3.59,0.679951059
-2.23,8.89,-3.45,0.716377009
-2.14,8.52,-3.56,0.752802958
-2.06,8.24,-3.44,0.789228908
-2.01,7.67,-3.39,0.825654858
-1.98,6.88,-3.06,0.862080807
-1.98,6.44,-2.93,0.898506757
-2.11,6.13,-2.9,0.934932706
-2.11,6.07,-3.16,0.971358656
-2.38,5.96,-2.99,1.007784606
-2.99,6.6,-2.75,1.044210555
-2.67,6.58,-3,1.080636505
-2.65,7.64,-3.01,1.117062454
-2.94,7.64,-3.19,1.153488404
-3.03,7.79,-3.99,1.189914354
-3.65,8.27,-3.94,1.226340303
-4.11,8.7,-3.73,1.262766253
-3.56,9.26,-5.57,1.299192202
-4.95,8.89,-3.75,1.335618152
-3.75,10.08,-3.08,1.372044102
-4.82,10.5,-2.65,1.408470051
-5.82,9.83,-2.97,1.444896001
-4.88,10.28,-2.4,1.48132195
-2.46,12.87,0.13,1.5177479
-3.47,11.12,0.54,1.55417385
-5.19,10.22,0.52,1.590599799
-4.02,11.49,2.53,1.627025749
-4.05,12.21,2.73,1.663451698
-3.69,10.47,1.94,1.699877648
-3.69,11.13,3.5,1.736303598
-2.26,10.75,2.27,1.772729547
-2.72,10.34,4.07,1.809155497
-2.67,10.26,0.53,1.845581446
-3.14,10.45,-3.04,1.882007396
-1.37,13.41,-1.59,1.918433346
-0.26,10.35,7.72,1.954859295
-3.37,8.85,7.25,1.991285245
-5.07,9.82,2.82,2.027711194
-2.5,9.93,5.04,2.064137144
-3.4,8.76,5.46,2.100563094
-2.17,8.36,5.24,2.136989043
