		Ax		Ay		Az
2.9275014400482178		-7.92		3.92		-3.14
2.9587533473968506		-6.88		2.96		1.99
2.990006446838379		-7.22		3.02		6.09
3.0213077068328857		-8.33		2.97		3.25
3.0525145530700684		-9.79		3.14		3.15
3.083803653717041		-9.54		2.49		1.29
3.115021228790283		-8.75		0.93		2.04
3.146273612976074		-7.56		0.86		3.34
3.1775267124176025		-10.24		0.16		5.71
3.208780527114868		-9.85		1.22		7.71
3.240049123764038		-10.87		1.28		6.32
3.2557008266448975		-8.45		1.88		3.60
3.286916971206665		-7.07		3.00		2.99
3.3182103633880615		-7.77		1.86		5.88
3.365863800048828		-9.05		1.88		7.13
3.38149094581604		-8.98		2.24		5.86
3.4127445220947266		-7.86		1.64		4.55
3.443998098373413		-7.70		2.28		5.23
3.475250720977783		-8.03		1.87		6.48
3.5065293312072754		-8.22		1.57		6.15
3.5533883571624756		-7.77		2.08		6.04
3.584637403488159		-7.61		1.88		6.23
3.6315202713012695		-8.06		1.59		5.86
3.6471807956695557		-8.21		1.64		5.45
3.6783971786499023		-8.17		1.70		5.05
3.709650754928589		-7.88		1.82		5.46
3.7409424781799316		-7.88		1.82		5.68
3.7565667629241943		-8.23		1.78		5.09
3.7877843379974365		-8.44		1.79		4.75
3.8190371990203857		-8.25		1.92		4.80
3.850290536880493		-8.12		1.87		5.49
3.865969657897949		-8.02		2.20		5.78
3.8971705436706543		-8.07		2.13		5.63
3.9284236431121826		-8.14		1.78		4.91
3.9596774578094482		-8.21		1.69		5.28
3.9909305572509766		-8.38		1.94		5.16
4.022190093994141		-8.14		1.72		5.31
4.053446054458618		-8.03		2.08		5.59
4.08469033241272		-8.09		1.81		5.58
4.115943670272827		-7.91		2.17		5.71
4.147202491760254		-8.10		1.92		5.50
4.178450345993042		-8.27		1.80		5.25
4.209741592407227		-8.42		1.80		4.78
