		Ax		Ay		Az
1.496396541595459		1.89		11.40		-0.26
1.5432403087615967		1.37		11.62		-0.86
1.6057469844818115		2.70		11.10		-1.95
1.637014627456665		3.89		11.77		0.90
1.6711783409118652		3.86		10.45		0.67
1.694997787475586		3.05		10.49		2.10
1.7262580394744873		0.60		11.66		3.98
1.7418477535247803		-1.32		7.84		1.83
1.7731375694274902		-4.47		10.40		-7.45
1.804391622543335		-0.58		5.31		-5.03
1.8356468677520752		15.63		20.08		7.41
1.866865873336792		6.12		14.27		-0.08
1.8825223445892334		-2.68		15.02		12.35
1.9137773513793945		-0.87		12.96		-7.37
1.9450325965881348		2.42		11.72		-2.69
1.9762835502624512		0.60		11.04		-4.59
2.0231640338897705		1.91		9.08		0.66
2.0387535095214844		-2.42		11.25		-3.76
2.0700089931488037		-1.79		10.88		-3.75
2.10129714012146		1.65		8.76		-2.50
2.1325554847717285		-0.98		11.29		-0.24
2.1481447219848633		-1.38		9.86		-2.54
2.195021390914917		-1.47		10.65		-2.86
2.2263097763061523		-2.64		11.53		-1.63
2.2731575965881348		0.37		9.39		-7.58
2.288820505142212		-3.93		9.51		-2.38
2.3200716972351074		-4.52		9.22		-3.82
2.3513245582580566		-3.80		7.10		0.40
2.3825411796569824		-3.49		8.51		-3.35
2.4138338565826416		-4.07		8.87		0.46
2.4450857639312744		-7.32		8.35		-1.97
2.476337194442749		-6.67		7.92		-1.03
2.507591485977173		-7.80		5.82		-1.16
2.5388448238372803		-7.17		5.75		-0.37
2.570099353790283		-8.28		5.39		-3.13
2.601315975189209		-9.39		4.35		-1.39
2.6482317447662354		-9.70		2.64		-0.28
2.675708293914795		-9.51		3.15		-0.85
2.7069990634918213		-9.10		2.51		-2.66
2.738215684890747		-8.26		2.79		-1.81
2.7695069313049316		-7.47		2.32		-0.99
2.800722122192383		-7.46		3.09		0.60
2.8319766521453857		-8.87		3.21		-1.35
2.8632302284240723		-10.75		-1.09		-0.51
2.8789007663726807		-10.99		0.23		2.23
2.9282915592193604		-9.98		0.88		2.74
2.9536783695220947		-10.26		0.85		2.17
2.984934091567993		-10.35		0.32		-3.08
3.0161502361297607		-11.07		0.60		-2.95
3.047405242919922		-8.76		2.13		0.34
3.078655242919922		-8.12		2.62		4.74
3.1099085807800293		-7.33		0.94		4.16
3.1411616802215576		-8.00		0.12		2.30
3.1724541187286377		-9.37		0.78		2.36
3.203707456588745		-10.57		1.43		3.69
3.23492169380188		-11.54		1.08		2.38
3.250588893890381		-9.33		0.89		5.50
3.297428846359253		-7.17		0.68		5.36
3.328718423843384		-6.79		-0.28		4.88
3.3599350452423096		-6.62		-0.34		3.08
3.391188383102417		-9.27		0.14		4.03
3.4224796295166016		-9.54		1.19		5.85
3.4536964893341064		-10.25		4.15		6.43
3.4693360328674316		-10.46		3.65		5.56
3.5006160736083984		-8.18		1.65		5.10
3.5318291187286377		-8.48		0.40		4.88
3.699827194213867		-8.57		0.62		3.68
3.7310378551483154		-8.98		0.77		3.41
3.762291431427002		-10.09		0.82		2.68
3.7779572010040283		-10.64		0.01		0.29
3.8091700077056885		-10.38		-0.48		0.14
3.840423107147217		-9.68		-1.07		0.01
3.871713161468506		-9.38		-1.02		0.01
3.8873047828674316		-9.69		-0.78		0.10
3.9185564517974854		-10.19		-0.99		-0.96
3.9498167037963867		-9.72		-0.18		0.80
3.9810633659362793		-9.80		0.32		1.91
3.996690273284912		-9.44		0.32		2.28
4.02798056602478		-9.47		1.02		3.50
4.059196710586548		-9.79		0.34		3.29
4.090486288070679		-9.81		0.33		3.15
4.106076717376709		-9.45		-0.15		1.59
4.137330055236816		-10.27		-0.09		1.61
4.168619155883789		-10.00		-0.00		1.58
4.19984769821167		-9.75		-0.16		2.15
4.215591669082642		-9.79		-0.34		1.72
4.2467169761657715		-9.69		-0.19		1.72
4.2779693603515625		-9.93		-0.35		1.76
4.309223175048828		-10.11		-0.27		1.30
4.324849843978882		-10.06		-0.23		1.32
4.356139659881592		-9.83		-0.14		1.46
4.387356519699097		-9.88		-0.32		1.36
