		Ax		Ay		Az
1.9028475284576416		0.28		14.44		-0.67
1.9341380596160889		-0.63		11.43		0.06
1.949725866317749		1.86		11.58		-3.49
1.980980396270752		-0.36		11.54		0.68
2.012232780456543		1.00		10.00		-1.82
2.0435211658477783		-3.27		10.42		0.40
2.074739456176758		-0.45		9.88		-2.85
2.1060268878936768		-0.20		10.44		-0.56
2.1372947692871094		-1.77		10.40		-0.29
2.168499231338501		1.65		10.23		-2.76
2.199753522872925		-1.25		9.24		-4.48
2.231006383895874		0.64		10.22		-2.23
2.2622592449188232		0.42		9.98		-3.32
2.293548345565796		2.35		10.17		-5.96
2.3091392517089844		-2.64		9.92		-0.71
2.340392589569092		-0.99		10.87		-3.62
2.371727228164673		1.57		8.69		-6.69
2.4029054641723633		-1.87		9.32		-3.39
2.4341537952423096		-5.83		8.90		-4.78
2.481032371520996		-2.24		9.98		-5.05
2.5122859477996826		-0.68		10.86		3.21
2.5435736179351807		-5.80		8.72		-3.33
2.5748281478881836		-3.97		8.79		-4.67
2.6060452461242676		-4.48		8.08		-4.62
2.6487700939178467		-8.32		7.97		1.34
2.664412260055542		-5.17		7.76		-2.56
2.6956870555877686		-5.42		8.47		-6.86
2.726937770843506		-5.97		7.06		-4.33
2.773820638656616		-5.94		6.56		-4.24
2.8050403594970703		-6.99		7.03		-2.37
2.8362889289855957		-6.01		6.62		-5.77
2.8675780296325684		-6.91		6.25		0.04
2.898833751678467		-6.60		4.93		1.16
2.9300496578216553		-7.51		5.18		0.01
2.9613029956817627		-8.58		5.63		-1.46
2.9769272804260254		-6.72		3.41		1.51
3.0082199573516846		-7.42		4.13		1.47
3.039435625076294		-5.46		3.82		4.83
3.070688247680664		-9.69		3.50		4.89
3.101940631866455		-11.49		3.77		-0.26
3.133232831954956		-10.37		2.78		1.29
3.1644833087921143		-9.08		2.35		2.97
3.1957006454467773		-9.84		4.82		4.63
3.2269556522369385		-10.70		3.49		1.16
3.258208990097046		-8.82		2.84		1.97
3.289462089538574		-7.50		3.87		2.93
3.320772171020508		-6.84		3.98		2.60
3.3520054817199707		-7.91		3.08		2.74
3.383267641067505		-7.92		3.71		5.18
3.4144740104675293		-9.08		4.04		3.08
3.4457662105560303		-9.59		4.43		3.49
3.476982831954956		-11.09		3.07		-0.54
3.5082361698150635		-8.61		4.05		4.01
3.5707430839538574		-8.09		4.20		5.28
3.602032423019409		-8.50		4.46		4.79
3.639624834060669		-8.96		4.07		4.23
3.6603565216064453		-9.06		3.80		3.30
3.6916110515594482		-8.48		3.64		2.71
3.722864866256714		-8.40		3.37		2.47
3.7541167736053467		-8.90		3.08		2.62
3.785369634628296		-8.94		3.68		3.13
3.800996780395508		-8.72		3.81		3.52
3.832289218902588		-8.51		3.96		3.41
3.863539695739746		-8.29		4.06		3.60
3.8947913646698		-8.21		4.16		3.78
3.926010847091675		-8.43		4.11		3.53
3.9416732788085938		-8.59		3.80		3.49
3.972926616668701		-8.45		3.81		3.61
4.004143238067627		-8.41		3.82		3.70
4.035396575927734		-8.48		3.74		3.71
4.066694259643555		-8.34		4.03		3.74
4.097938776016235		-8.27		4.16		3.98
