		Ax		Ay		Az
1.913245439529419		-2.16		11.01		-0.28
1.9444985389709473		-3.21		12.70		3.32
1.9757516384124756		-4.41		13.28		1.64
2.007004976272583		-3.70		19.02		13.51
2.0538530349731445		-3.64		16.56		2.79
2.100728988647461		-0.26		13.72		-1.46
2.1164047718048096		-0.37		8.80		-1.73
2.147646188735962		-2.08		6.23		2.16
2.178898334503174		-4.00		6.77		1.28
2.210116147994995		-5.04		7.48		-0.35
2.236691951751709		-2.58		9.33		2.02
2.2679452896118164		-3.58		9.39		2.23
2.2992119789123535		-3.42		9.11		4.14
2.33048677444458		-5.86		7.70		4.66
2.3617448806762695		-5.00		8.45		7.06
2.392958641052246		-4.98		7.32		6.64
2.4085843563079834		-5.82		6.39		5.26
2.4398393630981445		-5.96		7.30		5.18
2.471128463745117		-5.78		5.40		6.37
2.5023860931396484		-5.86		5.58		7.02
2.533599376678467		-7.07		5.50		7.26
2.5648889541625977		-6.97		3.64		8.06
2.5961384773254395		-7.11		3.35		9.52
2.6273977756500244		-4.91		2.52		10.33
2.674238920211792		-5.72		1.90		10.01
2.6898632049560547		-6.52		2.04		7.94
2.736743211746216		-6.45		2.73		3.09
2.768005847930908		-6.81		3.58		3.83
2.7992522716522217		-6.65		4.87		4.04
2.8149149417877197		-7.36		2.81		4.59
2.8461663722991943		-6.58		2.28		8.55
2.8774209022521973		-4.48		2.65		8.13
2.9086365699768066		-5.39		3.30		8.32
2.9398910999298096		-6.76		3.07		7.79
2.9711430072784424		-6.92		3.11		6.64
3.0024006366729736		-8.71		2.22		8.23
3.0336525440216064		-8.02		2.67		7.69
3.0649490356445312		-6.86		2.08		6.12
3.096158742904663		-7.17		0.28		2.97
3.111783027648926		-7.16		1.12		1.36
3.143036127090454		-5.81		3.05		3.66
3.189915657043457		-5.53		2.93		5.15
3.205542802810669		-9.75		2.83		6.30
3.247776746749878		-11.58		5.78		8.72
3.2790274620056152		-8.86		5.30		6.78
3.310305118560791		-6.94		1.55		4.89
3.3415346145629883		-6.08		1.64		4.52
3.3727872371673584		-7.06		1.73		6.65
3.4040448665618896		-8.49		1.75		6.95
3.435296058654785		-9.03		1.86		5.78
3.4509193897247314		-7.94		1.74		5.32
3.4978253841400146		-7.66		1.96		5.60
3.5290539264678955		-7.91		2.36		5.85
3.5603091716766357		-8.02		2.26		5.93
3.5759572982788086		-8.16		1.81		5.34
3.607229471206665		-8.30		1.89		4.87
3.6384410858154297		-8.46		1.72		4.84
3.669717311859131		-8.60		1.90		4.77
3.700965404510498		-8.72		1.68		4.69
3.747828722000122		-8.81		1.60		4.45
3.7790801525115967		-8.72		1.59		4.25
3.810333728790283		-8.65		1.56		4.13
3.841611862182617		-8.84		1.39		4.11
3.857215404510498		-9.07		1.31		3.94
3.88849139213562		-9.06		1.39		4.06
3.919743776321411		-9.10		1.35		3.99
3.9509799480438232		-8.80		1.46		4.19
3.9822423458099365		-8.73		1.64		4.21
4.0134806632995605		-8.80		1.57		4.32
4.044758319854736		-8.81		1.63		4.44
4.0603721141815186		-8.85		1.60		4.31
