		Ax		Ay		Az
3.9672789573669434		-9.84		0.40		2.31
3.9985318183898926		-9.76		0.14		2.39
4.029785394668579		-9.63		0.16		2.06
4.061039209365845		-9.72		0.19		1.62
4.092292308807373		-9.82		0.19		1.65
4.123586416244507		-9.87		0.13		1.91
4.154799461364746		-9.73		0.19		1.88
4.186052083969116		-9.75		0.17		2.02
4.217305898666382		-9.80		0.10		1.92
4.248560190200806		-9.79		0.12		2.05
4.264210224151611		-9.79		0.25		2.11
