		Ax		Ay		Az
1.7885732650756836		2.76		7.90		-7.14
1.804225206375122		0.88		6.14		-4.86
1.8354787826538086		3.32		13.57		-4.08
1.8667082786560059		2.57		12.76		7.61
1.897965431213379		-2.34		12.68		-1.32
1.9135873317718506		0.92		15.69		4.03
1.9448401927947998		2.73		16.19		-2.29
1.9760935306549072		-3.28		12.63		-6.60
2.0073468685150146		1.80		9.84		1.99
2.038599729537964		-2.33		7.81		-0.76
2.054227590560913		-1.38		11.59		-5.47
2.085479736328125		-0.06		8.98		-1.31
2.1167585849761963		-2.21		9.90		-1.85
2.147986888885498		0.86		10.40		-2.00
2.1636431217193604		-1.48		9.11		-2.52
2.2105188369750977		-2.69		10.52		-0.60
2.2417726516723633		-0.64		10.14		-3.72
2.2729995250701904		-0.74		9.93		-1.99
2.3042800426483154		-0.25		10.45		-4.06
2.3355202674865723		-5.00		9.06		-0.36
2.366792678833008		-1.79		10.59		-5.24
2.3980140686035156		5.94		9.86		-2.23
2.429266929626465		-4.66		8.34		-6.81
2.444922924041748		0.52		8.82		-2.81
2.4917988777160645		-2.91		8.81		-5.13
2.507424831390381		-7.33		7.54		-4.94
2.5386784076690674		-1.13		8.09		-6.30
2.596632719039917		-4.51		9.80		-5.40
2.6122679710388184		-5.78		8.97		-4.39
2.6435489654541016		-4.81		8.26		-2.84
2.6747684478759766		-3.37		6.99		-2.70
2.706022024154663		-7.66		6.56		-5.96
2.7529008388519287		-7.58		6.85		-2.14
2.7685277462005615		-7.38		6.39		-1.61
2.7997822761535645		-7.30		5.29		1.01
2.831033945083618		-9.22		5.36		2.62
2.8623416423797607		-9.21		5.25		0.32
2.8935787677764893		-9.78		4.46		-0.56
2.9248292446136475		-9.39		6.23		3.39
2.971672296524048		-12.28		4.80		7.40
3.0029284954071045		-10.16		5.27		4.21
3.018592119216919		-9.72		3.20		-4.01
3.0498104095458984		-8.92		1.07		-3.35
3.0810599327087402		-7.73		0.85		1.55
3.112349033355713		-5.68		-0.03		1.13
3.143606662750244		-6.58		-2.30		-2.01
3.1748573780059814		-9.01		-3.73		-2.21
3.206108570098877		-8.03		-1.78		-0.91
3.2529866695404053		-8.22		-2.62		0.59
3.2842071056365967		-8.84		-3.49		0.29
3.3154683113098145		-8.85		-2.58		0.67
3.3467493057250977		-8.74		-2.05		0.90
3.393594264984131		-9.69		-1.83		-0.47
3.4092278480529785		-8.87		1.61		2.67
3.4405107498168945		-9.02		2.51		4.89
3.4717631340026855		-13.95		0.78		3.56
3.5186069011688232		-15.44		1.56		1.88
3.549858570098877		-10.50		1.12		3.14
3.565490245819092		-7.98		0.97		2.18
3.6082165241241455		-7.58		0.81		3.06
3.623854637145996		-8.14		1.17		4.74
3.655133008956909		-9.19		1.30		5.55
3.686351776123047		-9.81		1.23		4.86
3.7176036834716797		-9.10		1.55		4.35
3.7488598823547363		-8.70		1.45		3.59
3.7801103591918945		-8.82		1.09		3.47
3.811363697052002		-9.28		1.17		3.72
3.842617988586426		-9.74		0.67		3.29
3.873870611190796		-9.57		0.83		3.27
3.9051265716552734		-9.13		0.86		3.53
3.9207866191864014		-9.22		0.40		3.67
3.9520037174224854		-9.25		0.86		3.33
3.9832582473754883		-9.37		0.74		3.11
