		Ax		Ay		Az
1.7761175632476807		5.54		11.15		-2.06
1.807332992553711		-0.33		14.34		1.58
1.8385841846466064		1.64		14.68		2.40
1.8542468547821045		1.61		16.82		-7.09
1.8855006694793701		3.28		8.95		-1.81
1.9167168140411377		-1.55		11.85		-2.25
1.9479782581329346		0.62		8.81		-1.49
1.9908173084259033		-1.44		11.71		-2.25
2.0220706462860107		1.87		10.22		-2.78
2.0376973152160645		0.24		8.67		-0.81
2.068950653076172		-1.86		9.51		-1.53
2.1002037525177		0.94		10.01		-3.97
2.131493091583252		1.60		10.61		-0.67
2.162712335586548		0.70		9.47		-4.89
2.2095906734466553		-1.22		10.23		2.45
2.2408864498138428		-2.56		10.22		-4.92
2.2564797401428223		-1.26		9.79		-2.83
2.2877237796783447		-2.09		10.88		0.54
2.3190135955810547		-1.37		8.92		-7.45
2.350231170654297		2.97		9.10		-6.17
2.3815207481384277		-3.07		12.51		-5.78
2.4127378463745117		-2.21		10.58		-3.39
2.4439897537231445		1.60		7.29		-0.95
2.47524356842041		-6.72		9.33		-6.14
2.5064969062805176		-5.63		8.79		-3.17
2.537750482559204		-3.03		8.67		-1.86
2.5690035820007324		-4.25		9.00		-1.22
2.600295305252075		-5.14		8.64		-4.90
2.63154673576355		-5.97		7.19		-9.03
2.6628150939941406		-6.42		5.70		-2.11
2.6940157413482666		-7.35		6.49		-0.41
2.7252700328826904		-7.40		6.16		-3.58
2.756523370742798		-8.20		5.07		-3.91
2.787776231765747		-9.17		5.68		0.79
2.8346569538116455		-8.87		4.78		-0.03
2.8659098148345947		-8.82		4.24		-2.75
2.897197961807251		-9.18		4.03		-0.73
2.928417921066284		-8.87		3.89		2.87
2.9440436363220215		-7.64		3.79		1.29
2.9869048595428467		-7.22		1.58		-4.18
3.002533197402954		-6.59		1.44		2.00
3.0337870121002197		-8.24		0.17		7.68
3.0650761127471924		-9.84		1.10		8.12
3.096294403076172		-14.65		0.77		-5.89
3.127559185028076		-11.71		0.24		-1.04
3.158802032470703		-7.04		1.38		4.68
3.1900529861450195		-7.24		0.72		4.31
3.2213220596313477		-9.24		2.26		5.04
3.2525975704193115		-10.34		1.43		-0.80
3.299478769302368		-10.30		1.42		-1.34
3.3306920528411865		-7.18		1.95		3.39
3.361989736557007		-10.70		-0.37		7.24
3.3776345252990723		-9.68		0.65		3.74
3.408827543258667		-9.05		1.18		2.88
3.487002372741699		-9.40		2.02		3.07
3.5182125568389893		-10.48		0.74		3.33
3.549466133117676		-9.90		1.20		3.54
3.580754280090332		-9.59		1.26		3.52
3.6120078563690186		-9.31		1.07		2.44
3.627600908279419		-9.42		0.21		1.54
3.658853530883789		-9.67		0.34		1.57
3.69010591506958		-9.97		0.45		1.52
3.705732822418213		-10.17		0.54		1.40
3.7369861602783203		-9.91		0.63		1.40
3.7682392597198486		-9.57		0.60		1.73
3.7995269298553467		-9.55		0.38		1.88
3.8151333332061768		-9.78		0.44		1.73
3.846372365951538		-10.03		0.46		1.51
3.87762713432312		-9.97		0.43		1.38
3.908879041671753		-9.86		0.26		1.28
3.9401323795318604		-9.82		0.33		1.46
3.9666388034820557		-9.91		0.38		1.43
3.9978957176208496		-9.84		0.50		1.62
4.029182195663452		-9.83		0.55		1.65
4.060441732406616		-9.82		0.55		1.54
4.091689825057983		-9.89		0.36		1.61
4.122907876968384		-9.86		0.41		1.61
4.154160976409912		-9.18		0.38		1.24
4.185453176498413		-9.88		0.64		1.79
4.216670513153076		-10.04		0.59		2.20
4.247955083847046		-10.21		0.39		2.17
4.279208660125732		-10.18		0.16		1.16
