		Ax		Ay		Az
3.2716314792633057		-8.68		1.57		4.67
3.3028831481933594		-8.80		0.85		4.57
3.3341002464294434		-8.51		0.92		4.52
3.3653550148010254		-8.75		1.11		3.35
3.412233829498291		-8.45		0.67		3.36
3.443488359451294		-8.76		1.79		4.71
3.474778890609741		-9.48		1.76		4.35
3.4903669357299805		-8.94		1.86		5.41
3.5372471809387207		-8.22		2.26		5.94
3.5528767108917236		-7.93		2.12		5.92
3.599754571914673		-7.97		1.89		5.68
3.6310067176818848		-8.44		1.73		5.09
3.66230845451355		-8.77		1.47		4.67
3.6779303550720215		-8.88		1.42		4.35
3.7091763019561768		-8.85		1.34		4.18
3.7404301166534424		-8.83		1.17		3.87
3.7716469764709473		-8.77		1.24		4.24
3.787277936935425		-8.69		1.50		4.44
3.818563461303711		-8.72		1.48		4.59
3.8497812747955322		-8.76		1.64		4.58
3.881070375442505		-8.66		1.64		4.54
3.912334442138672		-8.64		1.65		4.55
3.9435765743255615		-8.74		1.55		4.64
3.974794626235962		-8.68		1.53		4.55
3.990422010421753		-8.79		1.54		4.41
4.021684408187866		-8.79		1.39		4.63
4.0529258251190186		-8.81		1.40		4.54
4.084180116653442		-8.77		1.48		4.42
