		Ax		Ay		Az
2.8301727771759033		-6.18		7.04		0.93
2.8614227771759033		-7.57		7.35		-2.70
2.8926758766174316		-6.30		7.43		-6.25
2.9239308834075928		-6.58		6.61		-2.80
2.9551877975463867		-7.19		5.54		0.97
2.9864370822906494		-8.42		6.22		-4.61
3.0176899433135986		-7.72		6.00		-6.79
3.080203056335449		-7.92		5.15		4.42
3.0957865715026855		-11.59		6.12		11.35
3.12707781791687		-8.02		5.81		-0.77
3.1583330631256104		-9.03		2.55		-11.61
3.1895461082458496		-6.22		3.28		-1.32
3.205209493637085		-7.19		1.28		7.06
3.2364635467529297		-9.58		3.12		8.54
3.2676804065704346		-10.11		3.33		-0.57
3.314563035964966		-10.27		3.10		-4.54
3.330188035964966		-7.71		3.23		2.86
3.377100944519043		-8.91		3.28		3.83
3.408320665359497		-9.37		4.36		1.17
3.4396111965179443		-8.82		1.65		-0.62
3.470825672149658		-8.49		2.00		2.29
3.5177063941955566		-9.51		2.83		4.01
3.548996686935425		-11.00		1.07		3.24
3.5646536350250244		-10.02		0.09		3.30
3.605377435684204		-7.50		0.34		2.87
3.626129627227783		-8.51		0.83		6.22
3.657348871231079		-7.46		2.56		4.02
3.672980785369873		-9.76		2.08		5.24
3.7042641639709473		-10.56		3.36		4.92
3.7354815006256104		-9.83		1.58		4.66
3.7667346000671387		-8.13		1.32		4.90
3.798048973083496		-7.26		1.38		4.31
3.8292391300201416		-8.26		1.01		4.45
3.860529661178589		-8.94		1.69		4.41
3.876155376434326		-9.34		2.45		4.19
3.9230024814605713		-9.39		2.67		3.73
3.9386649131774902		-8.89		2.36		4.53
3.969882011413574		-8.35		2.07		5.22
4.016798973083496		-8.32		1.55		5.33
4.048018932342529		-8.44		1.63		5.00
4.07926607131958		-8.76		1.55		4.22
4.110634088516235		-9.03		1.49		3.75
4.1261467933654785		-9.11		1.47		3.41
4.15740180015564		-9.07		1.44		3.32
4.188689231872559		-9.09		1.46		3.40
4.219942808151245		-9.09		1.53		3.78
4.2512102127075195		-9.12		1.64		3.89
4.2824387550354		-9.05		1.61		3.88
4.3136677742004395		-8.96		1.66		4.00
4.3449201583862305		-9.00		1.71		3.94
4.391798496246338		-8.96		1.69		3.82
4.407427072525024		-9.12		1.52		3.70
4.4387171268463135		-9.12		1.46		3.73
4.469968795776367		-9.33		1.44		3.62
4.501187086105347		-9.09		1.43		3.51
